source,source_id,zone_key,name,brand,latitude,longitude,address,city,state,postcode,country,phone,website,stars_osm
geoapify,51503fb9c4ce1154c059ba8c8c74f5ce3940f00102f901298af6190000000092033052616d616461204d69616d6920537072696e67732f4d69616d6920496e7465726e6174696f6e616c20416972706f7274,south_florida,Ramada Miami Springs/Miami International Airport,Ramada,25.8084329,-80.2782451,Ramada Miami Springs/Miami International Airport,Miami Springs,Florida,33166,United States,+1 305-440-1502,https://www.wyndhamhotels.com/ramada/miami-springs-florida/ramada-miami-springs-miami-international-airport/overview,
geoapify,519a030473141554c059f855ea4dfbe93940f00102f9013ebbf819000000009203224c61205175696e746120496e6e202620537569746573204d69616d69204c616b6573,south_florida,La Quinta Inn & Suites Miami Lakes,La Quinta Inn & Suites,25.9139908,-80.3293731,La Quinta Inn & Suites Miami Lakes,Miami Lakes,Florida,33016,United States,+1 305-821-8274,https://www.wyndhamhotels.com/laquinta/miami-florida/la-quinta-miami-lakes/overview,
geoapify,51f845a4d3441454c059c744674980cf3940f00102f90189d1f819000000009203214c61205175696e746120496e6e204d69616d6920416972706f7274204e6f727468,south_florida,La Quinta Inn Miami Airport North,La Quinta Inn,25.8105513,-80.3167008,La Quinta Inn Miami Airport North,Miami,Florida,33166,United States,+1 305-599-9902,https://www.wyndhamhotels.com/laquinta/miami-florida/la-quinta-inn-miami-airport-north/overview?CID=LC:LQ::GGL:RIO:National:52722&iata=00093796,
geoapify,51e7469674990854c05968dea5187bc93940f00102f90111def8190000000092033948697370616e696f6c612041706172746d656e74732050617274206f6620746865204f617369732043617369746120436f6c6c656374696f6e,south_florida,Hispaniola Apartments Part of the Oasis Casita Collection,,25.7870346,-80.1343662,Hispaniola Apartments Part of the Oasis Casita Collection,Miami Beach,Florida,33139,United States,+1 786 992 7751,https://www.oasiscasitacollection.com/resorts/miami-beach/oasis/hispaniola-apartments/,
geoapify,51e883a1c6cf1554c0598e84ad78d9cc3940f00102f901d5f3f8190000000092031d536f6e657374612053696d706c7920537569746573202d20446f72616c,south_florida,Sonesta Simply Suites - Doral,Sonesta Simply Suites,25.8001934,-80.3408066,Sonesta Simply Suites - Doral,Miami,Florida,33172,United States,+1 305-591-9099,https://www.sonesta.com/sonesta-simply-suites,
geoapify,515a3ab0299a1154c059f88f54eaedce3940f00102f9010a00f919000000009203274461797320496e6e2062792057796e6468616d204d69616d6920416972706f7274204e6f727468,south_florida,Days Inn by Wyndham Miami Airport North,Days Inn,25.8083178,-80.2750344,Days Inn by Wyndham Miami Airport North,Miami Springs,Florida,33166,United States,+1 305-888-3661,https://www.wyndhamhotels.com/days-inn/miami-florida/days-inn-miami-airport-north/overview,
geoapify,515c66db966d1254c0590a688f006ec73940f00102f9010ee2f9190000000092033e48616d70746f6e20496e6e2026205375697465732062792048696c746f6e204d69616d6920416972706f727420536f75746820426c7565204c61676f6f6e,south_florida,Hampton Inn & Suites by Hilton Miami Airport South Blue Lagoon,Hampton Inn & Suites,25.7790222,-80.2879388,Hampton Inn & Suites by Hilton Miami Airport South Blue Lagoon,Miami,Florida,33126,United States,+1 305-262-5400,https://www.hilton.com/en/hotels/miahshx-hampton-suites-miami-airport-south-blue-lagoon/,
geoapify,51268f790acd0754c05919c84070f0db3940f00102f901efecf9190000000092030d546865204e657720486f74656c,south_florida,The New Hotel,,25.8591376,-80.1218897,The New Hotel,Miami Beach,Florida,33141,United States,+1-786-830-7562,https://thenewhotelmiami.com/lander,
geoapify,51be94efe4081154c059ae160d6e10cf3940f00102f901b579fa190000000092030e454220486f74656c204d69616d69,south_florida,EB Hotel Miami,,25.8088445,-80.2661679,EB Hotel Miami,Miami Springs,Florida,33166,United States,+1 305-324-6835,https://www.ebhotels.com/miami,
geoapify,5145c55c3b880a54c059bd8cd92b87e33940f00102f901be80fa190000000092031d42657374205765737465726e20506c75732057696e64736f7220496e6e,south_florida,Best Western Plus Windsor Inn,Best Western Plus,25.8887813,-80.1645649,Best Western Plus Windsor Inn,North Miami,Florida,33181,United States,+1 305-891-7350,https://www.bestwestern.com/en_US/book/hotels-in-north-miami/best-western-plus-windsor-inn/propertyCode.10349.html,
geoapify,5164d1d437330c54c059d87a6401b8c53940f00102f9013c82fa1900000000920326436f75727479617264204d69616d6920446f776e746f776e2f427269636b656c6c2041726561,south_florida,Courtyard Miami Downtown/Brickell Area,Courtyard,25.7723389,-80.1906261,Courtyard Miami Downtown/Brickell Area,Miami,Florida,33131,United States,+1 305-374-3000,https://www.marriott.com/miadt,
geoapify,5107a94205de1454c059422d8611b1ce3940f00102f9010083fa190000000092031e48616d70746f6e20496e6e204d69616d692d416972706f72742057657374,south_florida,Hampton Inn Miami-Airport West,Hampton,25.8073894,-80.3260511,Hampton Inn Miami-Airport West,Doral,Florida,33166,United States,+1 305-513-0777,https://www.hilton.com/en/hotels/miawehx-hampton-miami-airport-west/,
geoapify,515a19cf338b1254c059006f86bafec73940f00102f9010084fa1900000000920319487961747420486f757365204d69616d6920416972706f7274,south_florida,Hyatt House Miami Airport,Hyatt House,25.7812306,-80.2897462,Hyatt House Miami Airport,Miami,Florida,33126,United States,+1 305-269-1922,https://www.hyatt.com/https://www.hyatt.com/hyatt-house/en-US/miaxm-hyatt-house-miami-airport,
geoapify,512f2db37f370954c0599b6f0aa2eed93940f00102f901a085fa190000000092031c496e7465726e6174696f6e616c20496e6e206f6e2074686520426179,south_florida,International Inn on the Bay,,25.8512975,-80.1440124,International Inn on the Bay,Miami Beach,Florida,33141,United States,+1-305-866-7661,https://www.internationalinnmia.com/,
geoapify,51eac06331e70754c059d6c847f1e0cf3940f00102f9015f0cfb19000000009203084369726361203339,south_florida,Circa 39,InterContinental,25.8120261,-80.1234859,Circa 39,Miami Beach,Florida,33140,United States,+1-305-538-4900,https://www.ihg.com/spnd/hotels/us/en/miami-beach/miavi/hoteldetail,
geoapify,512866e976f30854c059625b268fa7f53940f00102f9014e59fd19000000009203215265736964656e636520496e6e204d69616d69204176656e74757261204d616c6c,south_florida,Residence Inn Miami Aventura Mall,Residence Inn,25.959588,-80.1398599,Residence Inn Miami Aventura Mall,Aventura,Florida,33180,United States,+1 786-528-1001,https://www.marriott.com/miara,
geoapify,510efc830bcc1054c0598445970ff7c03940f00102f901cf5afd190000000092031c436f75727479617264204d69616d6920436f72616c204761626c6573,south_florida,Courtyard Miami Coral Gables,Courtyard,25.7537699,-80.2624539,Courtyard Miami Coral Gables,Coral Gables,Florida,33134,United States,+1 305-443-2301,https://www.marriott.com/miagb,
geoapify,51b4cedbc1ad1554c0593af8156580cc3940f00102f901dd5cfd19000000009203294c61205175696e746120496e6e202620537569746573204d69616d6920416972706f72742057657374,south_florida,La Quinta Inn & Suites Miami Airport West,La Quinta Inn & Suites,25.7988342,-80.3387303,La Quinta Inn & Suites Miami Airport West,Doral,Florida,33172,United States,+1 786-310-4298,https://www.wyndhamhotels.com/laquinta/miami-florida/la-quinta-miami-airport-west/overview,
geoapify,51458d4d2abd0754c059cd455fc99fdf3940f00102f9018076fd190000000092030f536f6c617261205375726673696465,south_florida,Solara Surfside,Bluegreen Vacations,25.8735319,-80.1209207,Solara Surfside,Surfside,Florida,33154,United States,+1-305-868-9994,https://www.bluegreenvacations.com/resorts/florida/solara-surfside,
geoapify,51f2461f77be1454c0598052ff1a5acf3940f00102f901ae76fd1900000000920322436f75727479617264204d69616d6920416972706f727420576573742f446f72616c,south_florida,Courtyard Miami Airport West/Doral,Courtyard,25.8099687,-80.3241251,Courtyard Miami Airport West/Doral,Doral,Florida,33166,United States,+1 305-477-8118,https://www.marriott.com/miaca,
geoapify,51946e9e9aa61754c0593a3826cf50ca3940f00102f901e475fe19000000009203114e55564f2053554954455320484f54454c,south_florida,NUVO SUITES HOTEL,,25.7902956,-80.3695437,NUVO SUITES HOTEL,Miami,Florida,33172,United States,+1-786-472-9095,http://www.eurossuites.com/,
geoapify,516a8f6154801554c0594eedf59ecacd3940f00102f901d37bfe190000000092031c486f6c6964617920496e6e204d69616d692d446f72616c2041726561,south_florida,Holiday Inn Miami-Doral Area,Holiday Inn,25.803873,-80.3359576,Holiday Inn Miami-Doral Area,Miami,Florida,33172,United States,+1 305-500-9000,https://www.ihg.com/holidayinn/hotels/us/en/miami/miawc/hoteldetail,
geoapify,511daeeab8bf1054c05936d98cbcacc83940f00102f901847cfe190000000092031b5265736964656e636520496e6e204d69616d6920416972706f7274,south_florida,Residence Inn Miami Airport,Residence Inn,25.7838858,-80.2617018,Residence Inn Miami Airport,Miami,Florida,33126,United States,+1 305-642-8570,https://www.marriott.com/miaas,
geoapify,511ad9f394a61354c0599c6f00a2aab13940f00102f901fe7dfe190000000092031a48616d70746f6e20496e6e204d69616d6920446164656c616e64,south_florida,Hampton Inn Miami Dadeland,Hampton,25.6940099,-80.3070423,Hampton Inn Miami Dadeland,Miami,Florida,33143,United States,+1 305-269-0072,https://www.hilton.com/en/hotels/miadlhx-hampton-miami-dadeland/,
geoapify,515006a07a190954c059483e4b6df3f73940f00102f901057efe1900000000920308414320486f74656c,south_florida,AC Hotel,AC Hotel,25.9685582,-80.1421801,AC Hotel,Aventura,Florida,33180,United States,+1-786-590-5100,https://www.marriott.com/en-us/hotels/miaan-ac-hotel-miami-aventura/overview/,
geoapify,51b0faf8e9d40754c059427869290fd03940f00102f9013b82fe190000000092031c416e64617a204d69616d69204265616368202d206279204879617474,south_florida,Andaz Miami Beach - by Hyatt,Andaz,25.8127314,-80.1223702,Andaz Miami Beach - by Hyatt,Miami Beach,Florida,33140,United States,+1 844 509 0787,https://www.hyatt.com/andaz/en-US/miaob-andaz-miami-beach,
geoapify,51b91185639a1154c059ca9290f815cf3940f00102f9016b82fe1900000000920322436f6d666f727420537569746573204d69616d6920416972706f7274204e6f727468,south_florida,Comfort Suites Miami Airport North,Comfort Suites,25.808929,-80.2750481,Comfort Suites Miami Airport North,Miami Springs,Florida,33166,United States,+1 305-888-8404,https://www.choicehotels.com/florida/miami-springs/comfort-suites-hotels/flb13,
geoapify,51b53584fb341054c0593ca8441db1cc3940f00102f901a582fe1900000000920323456c656d656e74204d69616d6920496e7465726e6174696f6e616c20416972706f7274,south_florida,Element Miami International Airport,Element,25.7995776,-80.2532338,Element Miami International Airport,Miami,Florida,33142,United States,+1 305-636-1600,https://www.marriott.com/en-us/hotels/miael-element-miami-international-airport/overview/,
geoapify,51bea1cb8a441954c059fa27ea7129b03940f00102f9018e83fe190000000092032842657374205765737465726e20506c7573204b656e64616c6c20486f74656c202620537569746573,south_florida,Best Western Plus Kendall Hotel & Suites,Best Western Plus,25.6881324,-80.3948085,Best Western Plus Kendall Hotel & Suites,Miami,Florida,33183,United States,+1 305-271-4848,https://www.bestwestern.com/en_US/book/hotels-in-kendall/best-western-plus-kendall-hotel-suites/propertyCode.10354.html,
geoapify,510a84a3f1971754c059b1e30923accd3940f00102f901deb2fe1900000000920311416c6f6674204d69616d6920446f72616c,south_florida,Aloft Miami Doral,Marriott,25.8034079,-80.3686489,Aloft Miami Doral,Doral,Florida,33172,United States,+1-786-272-7200,https://www.marriott.com/miaal,
geoapify,51cc2c99a69d1354c059a1ef32ace2c63940f00102f90103bffe1900000000920325537072696e6748696c6c20537569746573204d69616d6920416972706f727420536f757468,south_florida,SpringHill Suites Miami Airport South,SpringHill Suites,25.7768963,-80.3064972,SpringHill Suites Miami Airport South,Miami,Florida,33126,United States,+1 305-265-0144,https://www.marriott.com/mialg,
geoapify,51b98af29e561254c059659fff6211c83940f00102f901c2c0fe190000000092032d5472752062792048696c746f6e204d69616d6920416972706f727420536f75746820426c7565204c61676f6f6e,south_florida,Tru by Hilton Miami Airport South Blue Lagoon,Tru,25.7815153,-80.2865369,Tru by Hilton Miami Airport South Blue Lagoon,Miami,Florida,33126,United States,+1 305-567-2599,https://www.hilton.com/en/hotels/miabnru-tru-miami-airport-south-blue-lagoon/,
geoapify,510f79c6e6c40354c059bba53d6766763a40f00102f901167acc1a000000009203224f70616c204772616e64204f6365616e66726f6e74205265736f7274202620537061,south_florida,Opal Grand Oceanfront Resort & Spa,,26.4625001,-80.0588929,Opal Grand Oceanfront Resort & Spa,Delray Beach,Florida,33483,United States,+1-561-274-3200,https://www.opalcollection.com/opal-grand/,
geoapify,51b84fc64bdb0554c05917b5dbb4638a3a40f00102f901b4cece1a00000000920309436f75727479617264,south_florida,Courtyard,Courtyard,26.5405839,-80.0915098,Courtyard,Boynton Beach,Florida,33426,United States,+1 561-737-4600,https://www.marriott.com/pbibb,
geoapify,51101fecdcc20854c0592523a0eef2333a40f00102f90136b1401b0000000092032848616d70746f6e20496e6e2046742e204c617564657264616c652d4379707265737320437265656b,south_florida,Hampton Inn Ft. Lauderdale-Cypress Creek,Hampton,26.2029256,-80.1368935,Hampton Inn Ft. Lauderdale-Cypress Creek,Fort Lauderdale,Florida,33334,United States,+1 954-776-7677,https://www.hilton.com/en/hotels/fllcyhx-hampton-ft-lauderdale-cypress-creek/,
geoapify,51023d04af8c0554c059b60953b879ef3a40f00102f9019029801b000000009203094c61205175696e7461,south_florida,La Quinta,La Quinta Inn,26.9354511,-80.0867116,La Quinta,Jupiter,Florida,33477,United States,+1 561-295-1784,https://www.wyndhamhotels.com/laquinta/jupiter-florida/la-quinta-inn-jupiter/overview,
geoapify,51b237c4570c0c54c05984f68183acc63940f00102f9017806a01b0000000092030f59564520486f74656c204d69616d69,south_florida,YVE Hotel Miami,,25.7760699,-80.1882533,YVE Hotel Miami,Miami,Florida,33132,United States,+1-305-358-4555,https://www.yvehotelmiami.com/,
geoapify,5152e8484d0c0c54c0597b9edc9f8bca3940f00102f901d478e51b0000000092031548696c746f6e204d69616d6920446f776e746f776e,south_florida,Hilton Miami Downtown,Hilton,25.791193,-80.1882508,Hilton Miami Downtown,Miami,Florida,33132,United States,,https://www.hilton.com/en/hotels/miadthf-hilton-miami-downtown/,
geoapify,514d3fa147eb0b54c059b898dbb7a4ca3940f00102f901df78e51b0000000092032d446f75626c65747265652062792048696c746f6e204772616e6420486f74656c204269736361796e6520426179,south_florida,Doubletree by Hilton Grand Hotel Biscayne Bay,DoubleTree,25.7915759,-80.1862353,Doubletree by Hilton Grand Hotel Biscayne Bay,Miami,Florida,33132,United States,,https://www.hilton.com/en/hotels/miabsdt-doubletree-grand-hotel-biscayne-bay/,
geoapify,5104bc22c64b0354c0593aff8136deb43a40f00102f9016f91241c0000000092030b487961747420506c616365,south_florida,Hyatt Place,Hyatt Place,26.7065157,-80.0514999,Hyatt Place,West Palm Beach,Florida,33401,United States,+1 561-655-1454,https://www.hyatt.com/en-us/hotel/florida/hyatt-place-west-palm-beach-downtown/pbizw,
geoapify,5102ed5ba6de1054c059d8d71247c3cc3940f00102f9014399a31c0000000092032f486f6c6964617920496e6e2045787072657373202620537569746573204d69616d6920416972706f72742045617374,south_florida,Holiday Inn Express & Suites Miami Airport East,Holiday Inn Express & Suites,25.7998547,-80.2635895,Holiday Inn Express & Suites Miami Airport East,Miami,Florida,33142,United States,+1 786-878-5555,https://www.ihg.com/holidayinnexpress/hotels/us/en/miami/miaex/hoteldetail,
geoapify,51dc99452fda0454c059ab7655af11603a40f00102f901a078a41c0000000092032042657374205765737465726e20506c757320556e697665727369747920496e6e,south_florida,Best Western Plus University Inn,Best Western Plus,26.3752699,-80.0758169,Best Western Plus University Inn,Boca Raton,Florida,33431,United States,+1 561-395-5225,https://www.bestwestern.com/en_US/book/hotels-in-boca-raton/best-western-plus-university-inn/propertyCode.10096.html,
geoapify,5158c0c9a4460654c0596cd81c4c792e3a40f00102f90141dbb41c0000000092031c466f7274204c617564657264616c65204265616368205265736f7274,south_florida,Fort Lauderdale Beach Resort,,26.1815384,-80.0980617,Fort Lauderdale Beach Resort,Fort Lauderdale,Florida,33308,United States,+1-954-563-2521,http://www.ftlbeachresort.com,
geoapify,51309a575d7d1854c0598ab33995b1bb3940f00102f901b156cf1c0000000092031c436f6d666f727420537569746573204d69616d69204b656e64616c6c,south_florida,Comfort Suites Miami Kendall,Comfort Suites,25.7331785,-80.3826516,Comfort Suites Miami Kendall,Miami,Florida,33165,United States,+1 305-999-5406,https://www.choicehotels.com/florida/south-miami/rodeway-inn-hotels,
geoapify,51abf085139d1754c059605e1f3cc9cd3940f00102f90195f8f61c00000000920313456c656d656e74204d69616d6920446f72616c,south_florida,Element Miami Doral,Marriott,25.8038519,-80.3689622,Element Miami Doral,Doral,Florida,33172,United States,+1-877-782-0151,https://www.marriott.com/miaem,
geoapify,51f6a98506cd0554c059e1fbf68370b73a40f00102f901518ff71c0000000092032e4c61205175696e746120496e6e20262053756974657320576573742050616c6d20426561636820416972706f7274,south_florida,La Quinta Inn & Suites West Palm Beach Airport,La Quinta Inn & Suites,26.7165606,-80.0906388,La Quinta Inn & Suites West Palm Beach Airport,West Palm Beach,Florida,33409,United States,+1 561-689-8540,https://www.wyndhamhotels.com/laquinta/west-palm-beach-florida/la-quinta-west-palm-beach-airport/overview,
geoapify,51acedf6e6af0454c059627d2d8bd3563a40f00102f901c390001d00000000920341576174657273746f6e65205265736f72742026204d6172696e6120426f6361205261746f6e2c20437572696f20436f6c6c656374696f6e2062792048696c746f6e,south_florida,"Waterstone Resort & Marina Boca Raton, Curio Collection by Hilton",Curio Collection,26.3391654,-80.0732362,"Waterstone Resort & Marina Boca Raton, Curio Collection by Hilton",Boca Raton,Florida,33432,United States,+1-561-368-9500,https://www.waterstoneboca.com,
geoapify,51ce61ed26030654c059d0dc33e7cfc23a40f00102f9011ff11b1d00000000920319436f7572747961726420576573742050616c6d204265616368,south_florida,Courtyard West Palm Beach,Courtyard,26.7609849,-80.0939424,Courtyard West Palm Beach,West Palm Beach,Florida,33407,United States,+1 561-640-9000,https://www.marriott.com/hotels/hotel-photos/pbich-courtyard-west-palm-beach/,
geoapify,51b29114f1070654c059594e73220bc23a40f00102f901c1ff1b1d00000000920326537072696e6748696c6c2053756974657320576573742050616c6d20426561636820492d3935,south_florida,SpringHill Suites West Palm Beach I-95,SpringHill Suites,26.7579824,-80.0942347,SpringHill Suites West Palm Beach I-95,West Palm Beach,Florida,33407,United States,+1 561-689-6814,https://www.marriott.com/pbiwi,
geoapify,51aaf4be0f280654c05999de4b112ac23a40f00102f901c3ff1b1d0000000092032f486f6c6964617920496e6e204578707265737320576573742050616c6d204265616368204d6574726f63656e747265,south_florida,Holiday Inn Express West Palm Beach Metrocentre,Holiday Inn Express,26.7584544,-80.0961952,Holiday Inn Express West Palm Beach Metrocentre,West Palm Beach,Florida,33407,United States,+1 561-472-7020,https://www.ihg.com/holidayinnexpress/hotels/us/en/west-palm-beach/pbimb/hoteldetail,
geoapify,51ec46751b1b0654c0597236485d21c23a40f00102f901c7ff1b1d0000000092031d5265736964656e636520496e6e20576573742050616c6d204265616368,south_florida,Residence Inn West Palm Beach,Residence Inn,26.7583216,-80.0954045,Residence Inn West Palm Beach,West Palm Beach,Florida,33407,United States,+1 561-687-4747,https://www.marriott.com/pbipb,
geoapify,518501742d880954c0598877a529a7b53a40f00102f9013c28611d0000000092030b48616d70746f6e20496e6e,south_florida,Hampton Inn,Hampton,26.709582,-80.1489366,Hampton Inn,West Palm Beach,Florida,33411,United States,+1 561-682-9990,https://www.hilton.com/en/hotels/pbivchx-hampton-west-palm-beach-florida-turnpike/,
geoapify,513f1a61c1cf0754c059c85f720399f03940f00102f9016b50e01d000000009203255265736964656e636520496e6e204d69616d692053756e6e792049736c6573204265616368,south_florida,Residence Inn Miami Sunny Isles Beach,Residence Inn,25.9398348,-80.1220554,Residence Inn Miami Sunny Isles Beach,Sunny Isles Beach,Florida,33160,United States,+1 305-933-5224,https://www.marriott.com/mianm,
geoapify,51b442c2a1e71a54c0599005570dc2a33940f00102f9010634271f0000000092033842657374205765737465726e20506c7573204d69616d692045786563757469766520416972706f727420486f74656c202620537569746573,south_florida,Best Western Plus Miami Executive Airport Hotel & Suites,Best Western Plus,25.6396798,-80.4203877,Best Western Plus Miami Executive Airport Hotel & Suites,Miami,Florida,33186,United States,+1 305-969-1600,https://www.bestwestern.com/en_US/book/hotels-in-miami/best-western-plus-miami-executive-airport-hotel-suites/propertyCode.10398.html,
geoapify,512c48b447220654c059cf44cfed6f2f3a40f00102f90121da6c2000000000920319536561204c6f7264204f6365616e66726f6e7420486f74656c,south_florida,Sea Lord Oceanfront Hotel,,26.1853017,-80.0958423,Sea Lord Oceanfront Hotel,Lauderdale-by-the-Sea,Florida,33308,United States,+1-954-776-1505,https://sealordhotel.com,
geoapify,517aac5f80fa1454c0593e6427c7f8ce3940f00102f9010429832000000000920324487961747420506c616365204d69616d6920416972706f72742d576573742f446f72616c,south_florida,Hyatt Place Miami Airport-West/Doral,Hyatt Place,25.8084835,-80.3277894,Hyatt Place Miami Airport-West/Doral,Doral,Florida,33166,United States,+1 305-718-8292,https://www.hyatt.com/en-US/hotel/florida/hyatt-place-miami-airport-west-doral/miazd,
geoapify,51f406cbb88b0454c05930423bff76b23a40f00102f901be5bd62000000000920332446f75626c65547265652062792048696c746f6e20486f74656c20576573742050616c6d20426561636820416972706f7274,south_florida,DoubleTree by Hilton Hotel West Palm Beach Airport,DoubleTree,26.6971283,-80.0710279,DoubleTree by Hilton Hotel West Palm Beach Airport,West Palm Beach,Florida,33409,United States,+1 561-689-6888,https://www.hilton.com/en/hotels/pbiaadt-doubletree-west-palm-beach-airport/,
geoapify,51a48bdc04d20554c05934d07a223ed93a40f00102f901771b11210000000092032448696c746f6e2047617264656e20496e6e2050616c6d2042656163682047617264656e73,south_florida,Hilton Garden Inn Palm Beach Gardens,Hilton Garden Inn,26.8486044,-80.0909435,Hilton Garden Inn Palm Beach Gardens,Palm Beach Gardens,Florida,33410,United States,+1 561-694-5833,https://www.hilton.com/en/hotels/pbigdgi-hilton-garden-inn-palm-beach-gardens/,
geoapify,5103468867960354c05908059603e2e03a40f00102f901d3d420210000000092030b48616d70746f6e20496e6e,south_florida,Hampton Inn,Hampton,26.8784487,-80.056055,Hampton Inn,Juno Beach,Florida,33408,United States,+1 561-626-9090,https://www.hilton.com/en/hotels/pbijbhx-hampton-jupiter-juno-beach/,
geoapify,51ce168b7f830754c05986fa9a8ccfe33a40f00102f901c243aa210000000092031c436f757274796172642050616c6d204265616368204a757069746572,south_florida,Courtyard Palm Beach Jupiter,Courtyard,26.8898857,-80.117401,Courtyard Palm Beach Jupiter,Jupiter,Florida,33458,United States,+1 561-776-2700,https://www.marriott.com/pbija,
geoapify,51d90230c95d0854c0598287681316ca3940f00102f901b7f9ac210000000092031f48796174742043656e7472696320536f757468204265616368204d69616d69,south_florida,Hyatt Centric South Beach Miami,Hyatt Centric,25.7893993,-80.1307242,Hyatt Centric South Beach Miami,Miami Beach,Florida,33139,United States,,https://www.hyatt.com/thompson-hotels/en-us/miath-thompson-south-beach,
geoapify,51ca9b935f740854c0597346ba3e62c63940f00102f901aa09d6210000000092031342656e746c657920536f757468204265616368,south_florida,Bentley South Beach,,25.7749366,-80.1321029,Bentley South Beach,Miami Beach,Florida,33139,United States,,https://thebentleyhotel.com/,
geoapify,51ad0ccdea190954c059e2e81032daca3940f00102f901334cef22000000009203255265736964656e636520496e6e204d69616d6920426561636820536f757468204265616368,south_florida,Residence Inn Miami Beach South Beach,Residence Inn,25.7923919,-80.1422069,Residence Inn Miami Beach South Beach,Miami Beach,Florida,33139,United States,+1 305-604-6070,https://www.marriott.com/hotel-info/miach-residence-inn-miami-beach-south-beach/experience-miami/ssunhb3/home-page.mi,
geoapify,518babd896a30654c05978eba68d34233a40f00102f901573fc12400000000920307536f6e65737461,south_florida,Sonesta,Sonesta,26.1375207,-80.1037347,Sonesta,Fort Lauderdale,Florida,33304,United States,+1-954-315-1460,https://www.sonesta.com/sonesta-hotels-resorts/fl/fort-lauderdale/sonesta-fort-lauderdale-beach/,
geoapify,5151993b90b80c54c059057e64b72ac23940f00102f9016f34012600000000920331486f6d65776f6f64205375697465732062792048696c746f6e204d69616d6920446f776e746f776e2f427269636b656c6c,south_florida,Homewood Suites by Hilton Miami Downtown/Brickell,Homewood Suites,25.7584643,-80.1987649,Homewood Suites by Hilton Miami Downtown/Brickell,Miami,Florida,33129,United States,+1 305-285-7112,https://www.hilton.com/en/hotels/miadbhw-homewood-suites-miami-downtown-brickell/,
geoapify,5110775fac101654c0599068abe749ce3940f00102f9016e8a1026000000009203265265736964656e636520496e6e204d69616d6920416972706f727420576573742f446f72616c,south_florida,Residence Inn Miami Airport West/Doral,Residence Inn,25.8058152,-80.3447677,Residence Inn Miami Airport West/Doral,Doral,Florida,33172,United States,+1 786-814-8427,https://www.marriott.com/miamn,
geoapify,517ef079588b1754c05969e8566e58cf3940f00102f901058c10260000000092031d537072696e6748696c6c20537569746573204d69616d6920446f72616c,south_florida,SpringHill Suites Miami Doral,SpringHill Suites,25.8099431,-80.36788,SpringHill Suites Miami Doral,Doral,Florida,33178,United States,+1 305-477-5580,https://www.marriott.com/miams,
geoapify,512a581b71ae0854c059aacf41dbc5c93940f00102f9015d3b2826000000009203394ce2809945746f696c652041706172746d656e74732050617274206f6620746865204f617369732043617369746120436f6c6c656374696f6e,south_florida,L’Etoile Apartments Part of the Oasis Casita Collection,,25.7881753,-80.1356471,L’Etoile Apartments Part of the Oasis Casita Collection,Miami Beach,Florida,33139,United States,+1 786 992 7751,https://www.oasiscasitacollection.com/resorts/miami-beach/oasis/letoile-apartments/,
geoapify,518c618a6c190954c05965a84384c9f73940f00102f9012f6a2a2600000000920323414320486f74656c206279204d617272696f7474204d69616d69204176656e74757261,south_florida,AC Hotel by Marriott Miami Aventura,AC Hotel,25.9679187,-80.1421768,AC Hotel by Marriott Miami Aventura,Aventura,Florida,33180,United States,+1-786-590-5100,https://www.marriott.com/en-us/hotels/miaan-ac-hotel-miami-aventura/overview/,
geoapify,5166b370dccd0754c059005c2c28b1dc3940f00102f9019ea891260000000092030c42616c74696320486f74656c,south_florida,Baltic Hotel,,25.8620782,-80.1219398,Baltic Hotel,Miami Beach,Florida,33141,United States,+1-305-861-8845,https://baltic-hotel.miamibeachfl-hotel.com/,
geoapify,5168ab4319770254c059f04efc6541953a40f00102f90171e5fa2700000000920310456175205265736f7274202620537061,south_florida,Eau Resort & Spa,,26.5830292,-80.0385192,Eau Resort & Spa,Lantana,Florida,33462,United States,+1 561 533 6000,https://www.eaupalmbeach.com/,
geoapify,516216d27d860a54c059b805228a6e0c3a40f00102f9016cb89b280000000092033a436f6d666f72742053756974657320466f7274204c617564657264616c6520416972706f727420536f75746820262043727569736520506f7274,south_florida,Comfort Suites Fort Lauderdale Airport South & Cruise Port,Comfort Suites,26.0485617,-80.1644587,Comfort Suites Fort Lauderdale Airport South & Cruise Port,Dania Beach,Florida,33004,United States,+1 954-771-4800,https://www.choicehotels.com/florida/tamarac/comfort-suites-hotels,
geoapify,51a5d2a8d2880a54c059c1595f7ea70c3a40f00102f9016db89b2800000000920339486f6d6532205375697465732062792048696c746f6e2046742e204c617564657264616c6520416972706f72742d43727569736520506f7274,south_florida,Home2 Suites by Hilton Ft. Lauderdale Airport-Cruise Port,Home2 Suites,26.0494308,-80.164601,Home2 Suites by Hilton Ft. Lauderdale Airport-Cruise Port,Dania Beach,Florida,33004,United States,+1 954-998-0200,https://www.hilton.com/en/hotels/fllacht-home2-suites-ft-lauderdale-airport-cruise-port/,
geoapify,51f481b0d4490654c059dca69e8a65d73a40f00102f901dc7e412a000000009203205265736964656e636520496e6e2050616c6d2042656163682047617264656e73,south_florida,Residence Inn Palm Beach Gardens,Residence Inn,26.8413932,-80.0982563,Residence Inn Palm Beach Gardens,North Palm Beach,Florida,33410,United States,+1 561-725-4608,https://www.marriott.com/pbigr,
